time,open,high,low,close,EMA,Smoothing Line,%K,%D
2022-04-12T17:00:00+02:00,14118.3,14203.5,14086.1,14157.6,14170.692439146662,14170.310936679487,66.5618448637316,71.8640810621941
2022-04-12T18:00:00+02:00,14157.7,14159.8,14062.5,14103.8,14168.06920623895,14170.664233280291,52.46331236897241,58.43815513626813
2022-04-12T19:00:00+02:00,14103.7,14135.5,13997.9,14007.8,14161.784139327618,14169.031126092828,27.306079664569918,48.77707896575799
2022-04-12T20:00:00+02:00,14006.9,14033.8,13917.2,13955,14153.674957393201,14165.089513304873,13.469601677148738,31.079664570230364
2022-04-12T21:00:00+02:00,13955,13978.7,13882.1,13945.4,14145.507312005233,14159.94561082233,15.703299429421785,18.826326923713484
2022-04-12T22:00:00+02:00,13945.5,13965.2,13922.8,13956.2,14138.083495848165,14153.42382216263,18.382535351029595,15.851812152533372
2022-04-13T00:00:00+02:00,13968.1,13970.6,13944.3,13969.5,14131.472378363922,14146.104456587625,21.68196477300907,18.58926651782015
2022-04-13T01:00:00+02:00,13969.8,13999.7,13967.6,13999.5,14126.296990977102,14139.007026917523,29.124286777474456,23.062928967171036
2022-04-13T02:00:00+02:00,13999.4,14018.5,13989.4,14016.7,14121.999069762314,14132.671849391345,33.39121806003479,28.065823203506103
2022-04-13T03:00:00+02:00,14016.9,14022.5,14007,14016.3,14117.854008203009,14127.141188630898,33.29198709997489,31.935830645828045
2022-04-13T04:00:00+02:00,14016.6,14036.5,14013.4,14028.4,14114.346007881322,14122.39369103753,36.29372364177602,34.32564293392857
2022-04-13T05:00:00+02:00,14028.3,14052.9,14028.3,14042.8,14111.540282082055,14118.407271781156,40.40734221775191,36.66435098650094
2022-04-13T06:00:00+02:00,14042.7,14045.6,14014.3,14033.9,14108.49556513766,14114.84698661327,38.16947447824986,38.290180112592594
2022-04-13T07:00:00+02:00,14034,14101.5,14028.8,14098.5,14108.103582191085,14112.067889099024,67.33042937149965,48.635748689167144
2022-04-13T08:00:00+02:00,14098.6,14101.4,14046.9,14059.1,14106.181873085552,14109.733462075532,63.73784659704742,56.41258348226565
2022-04-13T09:00:00+02:00,14060.2,14070.3,14019.1,14045.3,14103.794348650825,14107.623130229433,64.40410418310937,65.15746005055215
2022-04-13T10:00:00+02:00,14045.2,14081.5,14041.6,14069.4,14102.445550664517,14105.804183945924,85.36918869644465,71.17037982553381
2022-04-13T11:00:00+02:00,14069.3,14079.4,13994.1,14001.1,14098.47121534434,14103.799313987261,54.23883318140392,68.00404202031932
2022-04-13T12:00:00+02:00,14001.5,14051.2,13993.9,14046.5,14096.43312846809,14101.465223242663,69.22216004476789,69.61006064087216
2022-04-13T13:00:00+02:00,14047.5,14067.1,13974.7,13981.3,14091.918103822283,14098.61246939001,23.536895674300144,48.99929630015732
2022-04-13T14:00:00+02:00,13980.9,13993.3,13926.5,13953.3,14086.482099750821,14095.150019610006,15.3142857142853,36.02444714445111
2022-04-13T15:00:00+02:00,13953.4,14073.4,13923.2,14015.4,14083.694566427259,14091.399822762556,51.7106001121701,30.18726050025185
2022-04-13T16:00:00+02:00,14014.2,14119.8,13994.9,14069.2,14083.126152057563,14088.3308101052,74.26246185147562,47.095782559310344
2022-04-13T17:00:00+02:00,14069.1,14176.2,14065.9,14153.7,14085.893753937658,14086.222935199115,91.10671936758894,72.35992711041155
2022-04-13T18:00:00+02:00,14155.2,14204.2,14128.1,14189.4,14089.95282241069,14085.829878916795,94.73309608540886,86.70075910149114
2022-04-13T19:00:00+02:00,14189.3,14209.6,14134.7,14163.8,14092.84879015929,14087.103216998488,84.00837988826775,89.94939844708851
2022-04-13T20:00:00+02:00,14163.9,14215.1,14152.5,14205.1,14097.250798388339,14089.814463390707,96.57416923603974,91.77188173657213
2022-04-13T21:00:00+02:00,14205.2,14269,14182.9,14222.6,14102.166453353502,14093.622523649892,86.58183921341823,89.05479611257523
2022-04-13T22:00:00+02:00,14224.8,14228.7,14210.4,14213.6,14106.536396359248,14097.75105213421,83.9791787160209,89.04506238849297
2022-04-14T00:00:00+02:00,14219.2,14239.9,14214,14238.2,14111.699674933396,14102.10042263875,91.09311740890708,87.21804511278208
2022-04-14T01:00:00+02:00,14238.5,14239.2,14215.5,14218.3,14115.880079837969,14106.706680574487,85.3383458646614,86.80354732986314
2022-04-14T02:00:00+02:00,14218.3,14255,14214.9,14235.1,14120.555370824715,14111.367595061762,90.19664545980343,88.87603624445732
2022-04-14T03:00:00+02:00,14235.2,14246.3,14217.3,14244.5,14125.415944517863,14116.017493294634,92.914979757085,89.48332369384995
2022-04-14T04:00:00+02:00,14244.2,14258.8,14238.2,14249.8,14130.293750615201,14120.768964145824,94.44765760555212,92.51976094081353
2022-04-14T05:00:00+02:00,14249.3,14273.5,14245.2,14261.8,14135.450858434213,14125.519200845989,96.66000570939174,94.67421435734298
2022-04-14T06:00:00+02:00,14261.9,14294.3,14260.5,14286.4,14141.370432613263,14130.617271401046,97.3613894455579,96.15635092016726
2022-04-14T07:00:00+02:00,14286.8,14298.8,14272.7,14274.3,14146.583356824507,14135.822868601006,89.48046371833404,94.5006196244279
2022-04-14T08:00:00+02:00,14274.3,14286.4,14257.3,14263.9,14151.184009498056,14140.976481597045,79.55477445811373,88.7988758740019
2022-04-14T09:00:00+02:00,14264,14266,14220.5,14250.9,14155.094440498133,14145.936619573631,70.81048141377205,79.94857319673993
2022-04-14T10:00:00+02:00,14250.9,14265.4,14224.4,14242.2,14158.510344792323,14150.548516845252,61.31237183868843,70.55920923685807
2022-04-14T11:00:00+02:00,14240.4,14247.1,14214.2,14239.5,14161.686409702428,14154.611712263088,48.83520276100133,60.31935200448726
2022-04-14T12:00:00+02:00,14239.6,14251.1,14202.3,14224,14164.130079910175,14158.12105688022,22.487046632125107,44.21154041060495
2022-04-14T13:00:00+02:00,14223.9,14246.3,14191.6,14201.8,14165.607331678404,14161.005721316289,9.514925373133407,26.945724922086608
2022-04-14T14:00:00+02:00,14201.9,14236.5,14183.1,14190.7,14166.591357887095,14163.305104794083,6.5687121866900915,12.856894730649529
2022-04-14T15:00:00+02:00,14190.9,14248.6,14104.9,14116.2,14164.615226205247,14164.526081076667,5.827746260959831,7.30379460692777
2022-04-14T16:00:00+02:00,14116.1,14142.7,14016.8,14046.3,14159.975413412885,14164.183881818759,10.460992907801419,7.6191504518171085
2022-04-14T17:00:00+02:00,14045,14086.9,14012,14020.6,14154.509710926106,14162.259808021943,2.9986052998606643,6.429114822873966
2022-04-14T18:00:00+02:00,14020.5,14037.2,13962.2,13985.7,14147.889722262336,14158.71628613873,6.9815805109923055,6.813726239551463
2022-04-14T19:00:00+02:00,13985.6,14033.1,13970.3,14028.9,14143.223458644206,14154.042706290153,19.81580510992252,9.93199697359183
2022-04-14T20:00:00+02:00,14030.3,14050.1,13940.9,13943.2,14135.379401442473,14148.195541337598,0.6426376082707722,9.146674409728531
2022-04-14T21:00:00+02:00,13943.1,13970.5,13887.5,13898.5,14126.090013150611,14141.418461285144,2.757583354224119,7.73867535747247
2022-04-14T22:00:00+02:00,13898.3,13901.4,13878,13895.4,14117.043345968235,14133.92518829357,4.484536082474133,2.628252348323008
2022-04-18T00:00:00+02:00,13861.2,13866.2,13795.7,13822.2,14105.480861812619,14125.443416203625,5.6418990845220485,4.294672840406767
2022-04-18T01:00:00+02:00,13822.2,13825,13733.5,13739.7,14091.136514290556,14115.026027332895,1.1978361669244055,3.774757111306862
2022-04-18T02:00:00+02:00,13740.1,13761.3,13736.2,13747,14077.640964710534,14103.478339986508,2.6081916537867063,3.1493089684110536
2022-04-18T03:00:00+02:00,13747.2,13776.8,13745.6,13767,14065.458966094435,14091.352130575275,6.503591535624146,3.436539785445086
2022-04-18T04:00:00+02:00,13766.9,13777,13755.2,13774.3,14054.040967424065,14078.751654866439,7.920792079207774,5.677525089539542
2022-04-18T05:00:00+02:00,13774.5,13776.6,13754.1,13771.4,14042.957007917239,14066.246884087363,7.357794602989635,7.260726072607185
2022-04-18T06:00:00+02:00,13771.2,13774.6,13752,13755.4,14031.68026250872,14054.355633730995,5.351906158357673,6.876830946851694
2022-04-18T07:00:00+02:00,13755.5,13796.3,13754.6,13789.8,14022.194762018182,14043.266393192524,15.930956423316166,9.546885728221158
2022-04-18T08:00:00+02:00,13789.9,13808.6,13783.9,13789,14013.049869390017,14032.784573851639,17.530006317119373,12.937622966264405
2022-04-18T09:00:00+02:00,13789.3,13795.9,13773.6,13791.7,14004.369482355114,14022.85027683785,18.382817435249734,17.28126005856176
2022-04-18T10:00:00+02:00,13791.7,13841.3,13790,13816.8,13997.013816380404,14013.661638530484,26.31080227416272,20.74120867551061
2022-04-18T11:00:00+02:00,13816.9,13819,13780.9,13799.7,13989.276019659605,14005.18078996066,27.9324894514771,24.20870305362985
2022-04-18T12:00:00+02:00,13799.6,13829.1,13798,13819,13982.59852869256,13997.261543295535,50.92316855271006,35.05548675944996
2022-04-18T13:00:00+02:00,13818.8,13872.6,13818.8,13842.4,13977.100547175205,13990.071678852571,78.28900071890679,52.38155290769799
2022-04-18T14:00:00+02:00,13842.6,13863.8,13806.4,13847.8,13972.02993748206,13983.60376987796,82.17109992810853,70.46108973324179
2022-04-18T15:00:00+02:00,13848.1,13935.7,13830.5,13870.2,13968.036606600412,13977.808327921963,67.16791979949875,75.8760068155047
2022-04-18T16:00:00+02:00,13870.3,14006.1,13838.8,13944.9,13967.129288694514,13973.378981728945,76.50671785028763,75.28191252596497
2022-04-18T17:00:00+02:00,13943.6,13967.1,13840.7,13873.1,13963.441865608454,13969.547649112123,47.658402203856824,63.777679951214395
2022-04-18T18:00:00+02:00,13874.4,13877.2,13787.9,13819.2,13957.785321859103,13965.684604048904,26.446280991735787,50.20380034862675
2022-04-18T19:00:00+02:00,13819.9,13980.7,13806.9,13956.6,13957.738838648942,13962.826384282278,80.51948051948055,51.541387905024386
2022-04-18T20:00:00+02:00,13956.8,13998.5,13929.4,13933.8,13956.800060662708,13960.579075094738,71.25248508946278,59.40608220022637
2022-04-18T21:00:00+02:00,13933.7,13945.7,13825.9,13916.5,13955.219666126915,13958.19715058122,61.46236559139769,71.07811040011369
2022-04-18T22:00:00+02:00,13916.4,13993.5,13915.6,13968.2,13955.728698827821,13956.654517225092,83.69892473118296,72.1379251373478
2022-04-19T00:00:00+02:00,13964.3,13991.8,13963.6,13977.1,13956.566789069868,13956.410810667245,87.1225577264654,77.42794934968202
2022-04-19T01:00:00+02:00,13977.2,14022.6,13970.1,14020.2,13959.062209106343,13956.675484758725,99.0070335126191,89.94283865675582
2022-04-19T02:00:00+02:00,14020.3,14021.9,13946.7,13957.7,13959.00878914139,13957.117230454463,72.34767788666407,86.15908970858287
2022-04-19T03:00:00+02:00,13957.3,13982.5,13936.2,13965.4,13959.259424861335,13957.925182201347,75.62846186621195,82.32772442183172
2022-04-19T04:00:00+02:00,13965.2,13969,13949.1,13961.3,13959.339447415792,13958.647331918939,73.88155091606268,73.95256355631291
2022-04-19T05:00:00+02:00,13961.7,14003.5,13959,13996,13960.777116144585,13959.489397333882,88.66638261610555,79.39213179946006
2022-04-19T06:00:00+02:00,13996.1,14001.3,13989.1,14000.2,13962.323111589896,13960.141577830593,90.45590115040496,84.33461156085774
2022-04-19T07:00:00+02:00,14000.1,14005.8,13970.5,13972.2,13962.710440547155,13960.881908111745,78.52577758841096,85.88268711830716
2022-04-19T08:00:00+02:00,13971.9,14010.1,13965.2,13996,13964.015913466874,13961.833205832856,88.66638261610555,85.88268711830716
2022-04-19T09:00:00+02:00,13995.9,13996.2,13907,13949.5,13963.446661958369,13962.654648741369,66.11033843300875,77.76749954584177
2022-04-19T10:00:00+02:00,13949.4,13977.6,13861.3,13868.6,13959.727185018824,13962.444662516218,21.708185053381072,58.82830203416514
2022-04-19T11:00:00+02:00,13868.5,13875.1,13830.1,13862.7,13955.922197371028,13961.164479672443,18.708693441790015,35.5090723093933
2022-04-19T12:00:00+02:00,13864.1,13899.9,13844.5,13892.5,13953.435052376086,13959.30940203823,32.41558441558423,24.277487636918455
2022-04-19T13:00:00+02:00,13893.8,13932.7,13883,13924.6,13952.304266008396,13956.967072546535,49.09090909090909,33.405062316094465
2022-04-19T14:00:00+02:00,13924.7,13950.2,13887.5,13899.3,13950.2256673414,13954.32287362314,35.94805194805138,39.151515151514914
2022-04-19T15:00:00+02:00,13899,14019.7,13836.6,14019.1,13952.926621563305,13952.962760932036,98.54014598540184,61.193035674787446
2022-04-19T16:00:00+02:00,14017.6,14156.7,14001.7,14138.4,13960.200087384352,13953.818338934701,94.39681567666838,76.29500453670721
2022-04-19T17:00:00+02:00,14138.5,14199.5,14119.3,14178.2,13968.749103565358,13956.881149172556,94.23389279913393,95.72361815373472
2022-04-19T18:00:00+02:00,14177.6,14180.6,14136.8,14161,13976.288354405933,13961.677966852065,89.57769355711964,92.736134010974
2022-04-19T19:00:00+02:00,14161,14173.7,14126.9,14161.4,13983.547634625309,13968.342360308845,89.68597726042219,91.16585453889194
2022-04-19T20:00:00+02:00,14161.7,14166.8,14105.9,14161.2,13990.514394051768,13975.859914806537,89.63183540877117,89.63183540877101
2022-04-19T21:00:00+02:00,14161.3,14243.9,14149.1,14214.5,13999.29814330464,13983.679525990598,92.89511841469316,90.73764369462884
2022-04-19T22:00:00+02:00,14214.4,14220.3,14068.1,14099.1,14003.21194160642,13990.57209359881,65.0072498791688,82.51140123421105
2022-04-20T00:00:00+02:00,14096.4,14121.5,14085.8,14099.5,14006.987943896364,13996.712011496895,65.10391493475112,74.33542774287103
2022-04-20T01:00:00+02:00,14099.7,14102,14070.4,14083.8,14010.000181390624,14002.002520849957,61.30981150314146,63.80699210568713
2022-04-20T02:00:00+02:00,14083.5,14098.8,14071.2,14093.4,14013.27076251256,14006.553794542115,63.049349373925786,63.154358603939464
2022-04-20T03:00:00+02:00,14093.2,14108.8,14045.9,14074.4,14015.667987512068,14009.8277633836,58.38448318192971,60.91454801966566
2022-04-20T04:00:00+02:00,14074.1,14099.2,14062.8,14093.9,14018.735909570418,14012.9325569764,63.172109010557264,61.535313855470925
2022-04-20T05:00:00+02:00,14094,14127.1,14086.8,14127,14022.9815601755,14016.131280232226,71.29879695556104,64.28512971601602
2022-04-20T06:00:00+02:00,14126.9,14130,14104.5,14110.6,14026.41757742352,14019.414759438805,44.96284062758056,59.811248864566295
2022-04-20T07:00:00+02:00,14110.8,14118.5,14083.7,14108.3,14029.628652818676,14022.686337500028,31.51515151515133,49.258929699430986
2022-04-20T08:00:00+02:00,14108,14114.5,14072.2,14098.4,14032.325568394413,14026.017853676496,26.515151515151516,34.33104788596114
2022-04-20T09:00:00+02:00,14099.7,14143.3,14070.3,14109.4,14035.348095124044,14029.340290787222,32.07070707070707,30.033670033669978
2022-04-20T10:00:00+02:00,14109.1,14158.1,14086.8,14150.2,14039.852091393688,14032.714397030859,52.67676767676823,37.08754208754228
2022-04-20T11:00:00+02:00,14149.9,14219.5,14147.3,14210.6,14046.548087809622,14036.74049910808,83.18181818181854,55.97643097643129
2022-04-20T12:00:00+02:00,14210.3,14218.7,14185.9,14203.2,14052.691300052382,14041.353028554822,90.19495412844118,75.35117999567599
2022-04-20T13:00:00+02:00,14203,14301.9,14187.3,14295.4,14062.209288285621,14047.329772533063,97.4609375,90.27923660341992
2022-04-20T14:00:00+02:00,14295.3,14299,14265.1,14294.8,14071.330492666577,14054.526252041567,97.22656249999986,94.96081804281368
2022-04-20T15:00:00+02:00,14294.9,14296.8,14066.8,14087.3,14071.956747856122,14060.947183334056,16.171874999999858,70.28645833333324
2022-04-20T16:00:00+02:00,14087.7,14151.4,14040.3,14130.8,14074.264326371569,14066.490431046444,34.59480122324154,49.33107957441376
2022-04-20T17:00:00+02:00,14131,14134.2,14024.9,14048.3,14073.246117494253,14070.601394534819,8.447653429602756,19.738109884281386
2022-04-20T18:00:00+02:00,14048.2,14075.7,13982.9,14056,14072.569799161145,14072.673496709924,22.915360501567513,21.985938384803944
2022-04-20T19:00:00+02:00,14057.4,14119.6,14039.8,14082.8,14072.970983507767,14073.001594878162,31.31661442006258,20.893209450410954
2022-04-20T20:00:00+02:00,14082.7,14096.1,13961.4,13990.6,14069.740748860404,14072.558395079017,8.575624082232226,20.93586633462078
2022-04-20T21:00:00+02:00,13990.5,14080.5,13985.5,14004.8,14067.194052826662,14071.144340370036,12.745961820851582,17.546066774382137
2022-04-20T22:00:00+02:00,14006.3,14095.8,13994.8,14073.6,14067.445266441304,14069.984170159447,32.95154185022048,18.091042584434764
2022-04-21T00:00:00+02:00,14073.2,14095.5,14067.3,14075.7,14067.76898148282,14069.02400662378,33.568281938326315,26.421928536466126
2022-04-21T01:00:00+02:00,14075.6,14093.8,14073.4,14088.8,14068.593727307023,14068.148555383634,37.41556534508066,34.64512971120915
2022-04-21T02:00:00+02:00,14088.5,14108.4,14082.8,14094.4,14069.605738000866,14068.121553211724,39.06020558002937,36.68135095447878
2022-04-21T03:00:00+02:00,14094.7,14129.5,14080.6,14118.1,14071.507473765538,14068.9842373995,46.02055800293707,40.83210964268236
2022-04-21T04:00:00+02:00,14118.1,14126.4,14099.1,14107,14072.899337539438,14070.075051619124,43.12796208530812,42.73624188942485
2022-04-21T05:00:00+02:00,14107,14114.3,14082.1,14087.2,14073.46014783201,14071.213284888963,37.50745378652392,42.21865795825637
2022-04-21T06:00:00+02:00,14087.2,14102.7,14087.2,14099.6,14074.485240073891,14072.391587442336,72.73684210526353,51.124085992365195
2022-04-21T07:00:00+02:00,14099.4,14136.4,14083.7,14101.4,14075.540720855308,14073.578584013225,80,63.4147652972625
2022-04-21T08:00:00+02:00,14101.3,14103,14058.8,14093.1,14076.229320037453,14074.522953267608,75.25714285714328,75.99799498746894
2022-04-21T09:00:00+02:00,14092.9,14161.7,14074,14151.7,14079.188954545789,14075.780876668878,95.00748876684975,83.42154387466434
2022-04-21T10:00:00+02:00,14151.6,14179.2,14147,14178.1,14083.067819073405,14077.702410917158,99.49494949494932,89.91986037298079
2022-04-21T11:00:00+02:00,14177.7,14182.7,14136.3,14140.6,14085.32398303131,14079.87015950864,78.65111561866115,91.05118462682007
2022-04-21T12:00:00+02:00,14140.8,14176.8,14131.2,14166.5,14088.50735624577,14082.463486586732,91.37839276210718,89.84148595857255
2022-04-21T13:00:00+02:00,14167.7,14193.4,14145.5,14187.2,14092.377656000837,14085.693153779412,95.39375928677646,88.47442255584826
2022-04-21T14:00:00+02:00,14187.1,14198.2,14151.7,14188.5,14096.14715968708,14089.08479480767,93.04160688665665,93.27125297851342
2022-04-21T15:00:00+02:00,14188.2,14286.7,14168.8,14205.7,14100.443349503274,14092.559900893644,64.4580956559897,84.29782060980759
2022-04-21T16:00:00+02:00,14206,14220.8,14070.1,14098.4,14100.363218150203,14095.567747917423,17.37604212373853,58.29191488879494
2022-04-21T17:00:00+02:00,14099.1,14127.7,13966.1,13966.9,14095.129366458039,14096.892149959876,0.24953212726115767,27.361223302329776
2022-04-21T18:00:00+02:00,13966.9,13989.9,13908.5,13917,14088.143901106743,14096.045398981058,2.247488101533576,6.6243541175110705
2022-04-21T19:00:00+02:00,13915.2,13955,13856.9,13867.9,14079.506885377066,14092.717344119057,2.559329920893432,1.685450049896038
2022-04-21T20:00:00+02:00,13867.8,13867.8,13745.3,13761.3,14067.02818398973,14086.034311016347,2.9553010712966303,2.5873730312411958
2022-04-21T21:00:00+02:00,13762.7,13774.2,13683.4,13724.9,14053.611392460722,14076.683945878449,6.8788330847007995,4.1311546922969535
2022-04-21T22:00:00+02:00,13723.6,13740.5,13670.9,13718.5,14040.469769226967,14065.752026432234,7.7297823968821495,5.8546388509598595
2022-04-22T00:00:00+02:00,13715.8,13732.3,13697.5,13720.4,14027.918013571008,14053.706848925087,8.038324131211418,7.548979870931455
2022-04-22T01:00:00+02:00,13720.5,13727.1,13679.3,13686.5,14014.529071862342,14040.711286222144,2.533290029230324,6.1004655191079635
2022-04-22T02:00:00+02:00,13686.4,13711.3,13617.5,13641.9,13999.916167083427,14027.288882840881,3.6461446503286923,4.739252936923477
2022-04-22T03:00:00+02:00,13641.7,13677.7,13634.8,13665.5,13986.80180758996,14013.926965866729,7.172743574417207,4.45072608465874
2022-04-22T04:00:00+02:00,13665.4,13695.5,13659.8,13674.3,13974.546834743294,14000.742378969997,8.487746563060252,6.435544929268718
2022-04-22T05:00:00+02:00,13674.6,13690,13657.9,13686.9,13963.266566714146,13987.812089598625,10.370591751344824,8.677027296274096
2022-04-22T06:00:00+02:00,13686.8,13716.5,13671,13714.5,13953.511015078297,13975.608478241815,16.07823636665011,11.645524893685064
2022-04-22T07:00:00+02:00,13714.2,13744.7,13702.8,13706.9,13943.839994879148,13964.39324380096,17.522540180321347,14.657122766105426
2022-04-22T08:00:00+02:00,13707.3,13753.6,13700.1,13740.1,13935.850191158397,13954.202920514645,32.92158968850711,22.174122078492854
2022-04-22T09:00:00+02:00,13740.1,13764.7,13668.8,13733.1,13927.899203269833,13944.873394219956,34.25185185185196,28.231993906893468
2022-04-22T10:00:00+02:00,13731.7,13751.1,13705.3,13711.6,13919.416881572977,13936.10345719172,37.59488613663629,34.922775892331785
2022-04-22T11:00:00+02:00,13711.5,13729.5,13655.3,13670.8,13909.667199942664,13927.334694164596,34.014039566049156,35.28692585151247
2022-04-22T12:00:00+02:00,13670.7,13701.2,13655.3,13689,13901.013584258637,13918.769412040492,48.57336956521715,40.060765089300865
2022-04-22T13:00:00+02:00,13689.1,13759.1,13683.4,13754.7,13895.275796640652,13910.654533136945,93.20652173913047,58.597976956798924
2022-04-22T14:00:00+02:00,13754.6,13783.1,13714.2,13726.6,13888.661059517488,13902.806904386473,65.88164251207736,69.22051127214165
2022-04-22T15:00:00+02:00,13725.3,13781.7,13619.7,13662.8,13879.803763065822,13894.88428068504,27.355072463767616,62.147745571658476
2022-04-22T16:00:00+02:00,13664.3,13759.6,13589.3,13614.5,13869.399693925985,13886.830779481708,13.003095975232501,35.41327031702582
2022-04-22T17:00:00+02:00,13614.6,13675.7,13516.7,13517.9,13855.615392203397,13877.75114107066,0.4504504504500414,13.60287296315005
2022-04-22T18:00:00+02:00,13517.9,13557.5,13489.2,13495.8,13841.50498466601,13866.996978675732,2.2456617897239037,5.23306940513548
2022-04-22T19:00:00+02:00,13495,13511.8,13433.3,13434.8,13825.555769581068,13854.375920688446,0.42881646655231426,1.0416429022420843
2022-04-22T20:00:00+02:00,13434.7,13493.8,13380,13404.7,13809.051621754359,13840.225492426154,6.127511783676682,2.9339966799843
2022-04-22T21:00:00+02:00,13405,13512.5,13343.3,13366.9,13791.712342469875,13824.688022134931,5.366075488858641,3.9741345796958787
2022-04-22T22:00:00+02:00,13365.2,13373.4,13301.1,13317.9,13773.131466294586,13808.19123695317,3.4854771784230856,4.993021483652803
2022-04-25T00:00:00+02:00,13333.7,13357.7,13294.2,13339.1,13756.110624479112,13791.11236491579,9.18388218449574,6.011811617259156
2022-04-25T01:00:00+02:00,13339,13365.7,13320.5,13333,13739.518050970128,13773.904821193602,7.936183268561935,6.868514210493586
2022-04-25T02:00:00+02:00,13332.8,13346.3,13262.9,13298.5,13722.223225441887,13756.539141931105,6.843521722414517,7.987862391824064
2022-04-25T03:00:00+02:00,13297.2,13313.1,13240.7,13252.2,13703.790942091224,13738.954861855376,2.1202064896755175,5.6333038268839895
2022-04-25T04:00:00+02:00,13252.5,13282.6,13246.1,13274.3,13686.94816004843,13721.718200606145,6.194690265486462,5.052806159192166
2022-04-25T05:00:00+02:00,13272.9,13327,13270.6,13310.3,13672.1776439681,13704.931604503945,12.865064695008973,7.059987150056984
2022-04-25T06:00:00+02:00,13310.2,13313.9,13272.2,13282.6,13656.900089302684,13688.408012170456,8.074773559452623,9.044842839982687
2022-04-25T07:00:00+02:00,13281.3,13315.7,13253.3,13256.8,13641.209889722186,13672.205345026514,3.7011494252870216,8.213662559916207
2022-04-25T08:00:00+02:00,13258.1,13283.7,13209.2,13222.1,13624.774207772296,13656.40199816273,3.703703703703607,5.159875562814418
2022-04-25T09:00:00+02:00,13222.2,13341.9,13204.5,13261.5,13610.528160408676,13641.117998234778,18.506493506493506,8.637115545161377
2022-04-25T10:00:00+02:00,13261.7,13308,13220.5,13245.1,13596.197644314218,13625.921998304004,13.1818181818183,11.797338464005136
2022-04-25T11:00:00+02:00,13244.9,13285.9,13215.9,13252.2,13582.70754061562,13611.083488566592,15.487012987013223,15.725108225108343
2022-04-25T12:00:00+02:00,13252.6,13276.7,13231.7,13256.8,13569.92685274834,13596.82688117182,30.96506808762545,19.87796641881899
2022-04-25T13:00:00+02:00,13256.5,13270.7,13187.9,13251.6,13557.443446758209,13583.360728969003,35.826771653543496,27.42628424272739
2022-04-25T14:00:00+02:00,13251.6,13327.9,13226.9,13322.4,13548.22605668926,13570.90030822512,75.6467941507307,47.47954463063322
2022-04-25T15:00:00+02:00,13322.3,13370.7,13239.7,13253.3,13536.660328975955,13558.992845157467,35.776805251640724,49.083457018638306
2022-04-25T16:00:00+02:00,13253.1,13471.7,13249.2,13332.1,13528.638355290623,13548.17900809247,50.81042988019738,54.07800976085627
2022-04-25T17:00:00+02:00,13332,13378.6,13244.8,13270.5,13518.515282534128,13537.896694049627,29.10500352360819,38.56407955181543
2022-04-25T18:00:00+02:00,13272.3,13414,13246.4,13345.8,13511.742134199456,13528.756431537875,55.637773079633206,45.18440216114626
2022-04-25T19:00:00+02:00,13346,13419.5,13309.9,13355.3,13505.607148544575,13520.232649908936,58.98520084566561,47.90932581630233
2022-04-25T20:00:00+02:00,13355.2,13497.7,13327.2,13441.4,13503.08922115067,13513.518428343881,81.82698515171049,65.48331969233642
2022-04-25T21:00:00+02:00,13441.4,13548.2,13351.9,13536.7,13504.407290909468,13508.67221546765,96.80821537607551,79.20680045781721
2022-04-25T22:00:00+02:00,13536.5,13555.1,13517.2,13533.3,13505.540338324783,13506.07722662578,94.06318082788643,90.89946045189082
2022-04-26T00:00:00+02:00,13523.6,13535.4,13513.3,13530.9,13506.534834861066,13505.035766758103,93.4095860566447,94.7603274202022
2022-04-26T01:00:00+02:00,13531,13541.8,13524.9,13529.6,13507.439351141024,13505.402207277391,93.05555555555557,93.50944081336223
2022-04-26T02:00:00+02:00,13529.4,13543.2,13513.4,13540.5,13508.735847174708,13506.531532482197,96.02396514161211,94.16303558460413
2022-04-26T03:00:00+02:00,13540.4,13554,13527.1,13536.6,13509.82855905021,13507.615786110347,94.96187363834423,94.68046477850396
2022-04-26T04:00:00+02:00,13536.5,13571.8,13530.6,13567.3,13512.08234104824,13508.924186655038,98.69527399246158,96.5603709241393
2022-04-26T05:00:00+02:00,13567.1,13589.1,13566,13578.4,13514.683033556154,13510.553826394054,96.93760732684581,96.86491831921721
2022-04-26T06:00:00+02:00,13578.5,13580.3,13564.5,13576.7,13517.115071455912,13512.488970457032,96.39848968922463,97.34379033617734
2022-04-26T07:00:00+02:00,13576.5,13579.9,13546.3,13561.3,13518.847813751758,13514.511363772443,91.92564623874499,95.08724775160515
2022-04-26T08:00:00+02:00,13561.6,13571,13503.7,13528.3,13519.218487722277,13516.389349506857,82.25853516194894,90.19422369663953
2022-04-26T09:00:00+02:00,13528.4,13530.9,13437.5,13459.8,13516.888350948855,13517.35055148698,53.68911174785073,75.95776438284821
2022-04-26T10:00:00+02:00,13460.2,13528.6,13454,13527.6,13517.308415617528,13517.875627899255,76.5177548682703,70.82180059268997
2022-04-26T11:00:00+02:00,13527.7,13535.3,13496.3,13508.8,13516.974752259977,13517.847564060066,66.14671163575007,65.45119275062369
2022-04-26T12:00:00+02:00,13509.3,13521.3,13481,13483.1,13515.646330602724,13517.207267430262,30.079155672823386,57.581207392281236
2022-04-26T13:00:00+02:00,13483.2,13496.7,13463.5,13493.6,13514.781768618303,13516.319923609466,37.005277044855035,44.41038145114282
